Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_sigmoid,Flow_rate
2023-10-18 08:58:16.198101,385347,6.862879436681862,390902.3181818182,-796.4586949880559,-659.9991369926313,-9.352752555106235,29.645704984664917,-784.8490185325795,-27.03326815358556
2023-10-18 08:58:16.397794,385359,6.862879436681862,390902.3181818182,-794.710157787204,-669.2814356678498,-9.282298675218499,29.84539794921875,-789.949089970696,-25.539564949177986
2023-10-18 08:58:16.598230,385283,6.862879436681862,390902.3181818182,-805.7842267259329,-678.2979310689464,-9.016495401096563,30.045834064483643,-794.7849138923751,-24.126509912089247
2023-10-18 08:58:16.798169,385242,6.862879436681862,390902.3181818182,-811.7583954955103,-687.0774452376929,-8.779514168746573,30.24577307701111,-799.3416659849588,-22.790710201980783
2023-10-18 08:58:16.998434,385154,6.862879436681862,390902.3181818182,-824.5810016350912,-695.6343891949755,-8.556943957282442,30.446038007736206,-803.653239754734,-21.529349917453622
2023-10-18 08:58:17.198774,385234,6.862879436681862,390902.3181818182,-812.9240869627449,-703.8871004891064,-8.252711294131018,30.64637804031372,-807.7274714181513,-20.336582813726086
2023-10-18 08:58:17.403113,385166,6.862879436681862,390902.3181818182,-822.8324644342392,-711.9780881044039,-8.090987615297536,30.850716829299927,-811.6505373681491,-19.19883135973117
2023-10-18 08:58:17.602044,385163,6.862879436681862,390902.3181818182,-823.2695987344522,-719.9025483672392,-7.924460262835282,31.04964780807495,-815.2567792959943,-18.128106291195458
2023-10-18 08:58:17.802133,385121,6.862879436681862,390902.3181818182,-829.389478937434,-727.6492727058119,-7.746724338572676,31.24973702430725,-818.6838235421575,-17.127580939616674
2023-10-18 08:58:18.008056,385119,6.862879436681862,390902.3181818182,-829.6809018042427,-735.1045741775765,-7.455301471764642,31.455660104751587,-822.0128323959577,-16.166273574661908
2023-10-18 08:58:18.198894,385136,6.862879436681862,390902.3181818182,-827.2038074363691,-742.3357042133341,-7.231130035757587,31.64649796485901,-824.9285636141591,-15.278578456916803
2023-10-18 08:58:18.402303,385079,6.862879436681862,390902.3181818182,-835.5093591404158,-749.2417856668819,-6.906081453547699,31.84990692138672,-827.8668707647801,-14.445318440147902
2023-10-18 08:58:18.598233,385082,6.862879436681862,390902.3181818182,-835.0722248402028,-755.8036038437056,-6.561818176823635,32.04583692550659,-830.540774244693,-13.647238420293275
2023-10-18 08:58:18.798164,385104,6.862879436681862,390902.3181818182,-831.8665733053076,-762.0435758874048,-6.2399720436993675,32.24576783180237,-833.1198485065472,-12.899827793701583
2023-10-18 08:58:18.998276,385040,6.862879436681862,390902.3181818182,-841.1921050431846,-767.944088328009,-5.900512440604189,32.44587993621826,-835.5584207400844,-12.186030628457825
2023-10-18 08:58:19.200739,385033,6.862879436681862,390902.3181818182,-842.2120850770149,-773.6876807634085,-5.743592435399364,32.648343086242676,-837.8882886647802,-11.507614716134057
2023-10-18 08:58:19.400607,385069,6.862879436681862,390902.3181818182,-836.966473474459,-779.1398503319986,-5.4521695685900795,32.84821081161499,-840.0603052513418,-10.86727025344136
2023-10-18 08:58:19.597955,385029,6.862879436681862,390902.3181818182,-842.7949308106322,-784.2957933601517,-5.15594302815316,33.04555892944336,-842.0870764016711,-10.270030302959109
2023-10-18 08:58:19.797878,385015,6.862879436681862,390902.3181818182,-844.8348908782928,-789.1491049496958,-4.8533115895440915,33.245481967926025,-844.0274498656576,-9.705602109257217
2023-10-18 08:58:20.013346,385015,6.862879436681862,390902.3181818182,-844.8348908782928,-793.8599075549216,-4.710802605225808,33.46094989776611,-845.9987104043007,-9.148742182217768
2023-10-18 08:58:20.211810,384947,6.862879436681862,390902.3181818182,-854.7432683497871,-798.3625509695696,-4.5026434146479914,33.65941405296326,-847.7105092229419,-8.625229160101073
2023-10-18 08:58:20.414637,384995,6.862879436681862,390902.3181818182,-847.7491195463793,-802.6634400918115,-4.30088912224187,33.86224102973938,-849.3628501641049,-8.146554109450504
2023-10-18 08:58:20.599870,384959,6.862879436681862,390902.3181818182,-852.9947311489351,-806.6376794073012,-3.97423931548974,34.0474739074707,-850.790758768328,-7.708721160691044
2023-10-18 08:58:20.800674,384963,6.862879436681862,390902.3181818182,-852.4118854153178,-810.3941521849556,-3.756472777654494,34.24827790260315,-852.2559924583448,-7.296835349567512
2023-10-18 08:58:21.013927,384901,6.862879436681862,390902.3181818182,-861.4459942863862,-813.8944290357454,-3.5002768507896462,34.461530923843384,-853.7230564997832,-6.879452553151185
2023-10-18 08:58:21.210979,384944,6.862879436681862,390902.3181818182,-855.18040265,-817.3018348630465,-3.4074058273010905,34.65858292579651,-855.0017563879825,-6.489149440377051
2023-10-18 08:58:21.410756,384912,6.862879436681862,390902.3181818182,-859.8431685189385,-820.5747378287433,-3.2729029656969715,34.858360052108765,-856.2269692509899,-6.1328986237011955
2023-10-18 08:58:21.613700,384900,6.862879436681862,390902.3181818182,-861.5917057197904,-823.5610216012608,-2.9862837725173677,35.06130409240723,-857.4022896015443,-5.791351886096017
